Mixture,Type,Activated B cell,Activated CD4 T cell,Activated CD8 T cell,Activated dendritic cell,CD56bright natural killer cell,CD56dim natural killer cell,Central memory CD4 T cell,Central memory CD8 T cell,Effector memeory CD4 T cell,Effector memeory CD8 T cell,Eosinophil,Gamma delta T cell,Immature  B cell,Immature dendritic cell,Macrophage,Mast cell,MDSC,Memory B cell,Monocyte,Natural killer cell,Natural killer T cell,Neutrophil,Plasmacytoid dendritic cell,Regulatory T cell,T follicular helper cell,Type 1 T helper cell,Type 17 T helper cell,Type 2 T helper cell
TCGA.55.1596.01A.01R.0946.07,Mut,0.693222064,0.919831915,0.996955612,0.80564229,0.969734746,1.014376069,1.084773669,0.984356627,0.771668219,0.845136933,0.569932042,0.92287502,0.734034633,0.987696907,0.749447819,0.737271942,0.988206732,0.67953014,0.993046093,0.876657092,0.706164414,0.615419675,0.946527062,0.904010638,0.755349161,0.798215678,0.735302094,0.866987134
TCGA.55.6970.01A.11R.1949.07,Mut,0.86212047,0.97462194,1.028732823,0.859788557,0.956575047,1.033988217,1.126849094,1.022693551,0.843368315,0.943914207,0.683559322,0.949952098,0.889564636,0.988317545,0.875681934,0.873471225,1.091780194,0.774169869,1.00086949,0.936615207,0.810237831,0.740799994,0.961864129,0.991789327,0.888213834,0.880080744,0.713723592,0.942005722
TCGA.55.6971.01A.11R.1949.07,Mut,0.941096676,0.980478245,1.083255822,0.848838371,0.961884361,1.063918586,1.142717355,1.04125539,0.854280088,1.004370398,0.68166989,0.946869195,0.955532465,1.006231748,0.88448322,0.93403236,1.147806478,0.790370043,1.000502711,0.978861122,0.798109043,0.711335161,0.998210036,1.074140864,0.881013448,0.90075308,0.74829691,0.926171051
TCGA.55.7574.01A.11R.2039.07,Mut,0.994902217,0.975247353,1.091156401,0.838810417,0.950087398,1.019715481,1.142301278,0.967191181,0.84429702,0.988088262,0.710986655,0.940220909,0.998581401,0.97430641,0.845565159,0.889162506,1.115817728,0.772372865,0.98689763,0.983199741,0.769556902,0.570301697,0.961302214,1.029273882,0.867906881,0.902266676,0.708505079,0.890043008
TCGA.64.5774.01A.01R.1628.07,Mut,0.706908026,0.893449336,0.949572376,0.805189023,0.87812662,1.051085823,1.067630226,0.931390177,0.80203627,0.837148644,0.570217302,0.904916823,0.692176731,0.951114239,0.645048234,0.687227108,0.98444797,0.724593469,0.931329054,0.931209543,0.784083589,0.626650875,0.939192134,0.883482009,0.721180214,0.808186775,0.772835669,0.897749385
TCGA.69.7763.01A.11R.2170.07,Mut,0.786296593,0.823346099,0.966613344,0.818439961,0.926513596,1.02636387,1.111745351,0.983469175,0.837101685,0.920507395,0.693616855,0.945377637,0.822098691,0.98743504,0.788227517,0.849600137,1.03385183,0.717012911,0.945237129,0.972634736,0.782109173,0.643709913,0.92945503,0.958069052,0.838580016,0.848247682,0.710851129,0.863670047
TCGA.73.7498.01A.12R.2187.07,Mut,0.796918143,0.739885993,0.978981372,0.803352407,0.930732355,1.029804407,1.12247595,0.926106901,0.781767966,0.902149423,0.614825625,0.91411214,0.80508332,0.970592627,0.800138219,0.822517973,1.070796007,0.673993859,0.968924279,0.947888515,0.743099016,0.544737328,0.928599256,0.945504989,0.838059988,0.826986579,0.674074394,0.836100113
TCGA.75.5146.01A.01R.1628.07,Mut,0.880857439,0.898490226,1.039297429,0.855535935,0.939062646,0.956816184,1.123263792,0.962413883,0.836584459,0.896753031,0.693166678,0.930939056,0.884796042,1.005189598,0.794869577,0.816048391,1.044201286,0.709799011,0.984237866,0.938529142,0.748965236,0.655626482,0.964539921,0.942322376,0.832240636,0.885631428,0.699995804,0.911817871
TCGA.75.7031.01A.11R.1949.07,Mut,0.708538327,0.920216053,1.056395686,0.835742368,0.950748106,1.058089438,1.11269795,0.967591976,0.760723086,0.908760554,0.613824767,0.922761425,0.721769827,1.01017432,0.759266168,0.776160454,1.059780217,0.732278222,0.951358261,0.934867593,0.748298016,0.530164435,0.927738108,0.970612753,0.833254548,0.830051869,0.732233856,0.882966984
TCGA.78.7148.01A.11R.2039.07,Mut,0.70481014,0.900560742,1.035303615,0.828910985,0.9487648,1.044506926,1.127030487,0.970540722,0.826835618,0.890543429,0.57315789,0.948863318,0.729609171,0.959478465,0.74695423,0.765209971,1.032326709,0.711736959,0.985059889,0.938457211,0.785694447,0.70523817,0.914540064,0.926259352,0.806794336,0.849233054,0.730528009,0.931750765
TCGA.78.7152.01A.11R.2039.07,Mut,0.875883958,0.919825098,1.047392013,0.826451893,0.955075307,1.068938678,1.123449351,0.990645155,0.814947554,0.931560456,0.62284002,0.924955561,0.891576555,0.97578756,0.781171945,0.784095179,1.053275963,0.728714593,0.974005342,0.969605904,0.747736007,0.517342213,0.946709725,0.962651059,0.845865451,0.881379129,0.719812783,0.888870389
TCGA.78.7156.01A.11R.2039.07,Mut,0.52819635,0.746188794,0.964623888,0.766349682,0.881514087,0.947945229,1.094482198,0.908348106,0.790480495,0.832840246,0.635677107,0.882778984,0.640018276,0.926315646,0.654651918,0.731262077,0.936975033,0.602939314,0.919376262,0.862336891,0.724756503,0.524357378,0.905508675,0.80411516,0.729225485,0.77051768,0.668718055,0.777073107
TCGA.78.7159.01A.11R.2039.07,Mut,0.759885167,0.891251837,0.990639106,0.821233852,0.922180819,1.057827196,1.105552505,0.991307197,0.769254972,0.852669955,0.542496469,0.912082247,0.791077984,1.001728599,0.764569114,0.714598764,1.032417689,0.675464779,0.955644882,0.923683891,0.814657034,0.692802373,0.973650579,0.920335273,0.739919774,0.802071311,0.749743812,0.913834051
TCGA.78.7160.01A.11R.2039.07,Mut,0.825996009,0.978771554,1.079826868,0.849782193,0.955459913,1.021257045,1.139592232,1.005904451,0.858059193,0.973197965,0.670762967,0.964942528,0.864073464,1.009632753,0.869958451,0.886112819,1.105762676,0.763322568,0.984502471,0.98943511,0.850023369,0.76522581,0.955898583,1.020308584,0.888007585,0.90337381,0.74129774,0.965987926
TCGA.78.7161.01A.11R.2039.07,Mut,0.534167609,0.736837996,0.917564859,0.7235532,0.90354478,1.063716479,1.067760823,0.896266261,0.719836798,0.808996817,0.62332712,0.844669663,0.533115285,0.950071002,0.646211737,0.66059532,0.951961026,0.646356277,0.936851642,0.890518525,0.659766822,0.595244666,0.912435071,0.793076647,0.712780512,0.729358232,0.748576092,0.861938525
TCGA.78.7166.01A.12R.2066.07,Mut,0.777573439,0.861345607,1.01926319,0.796925446,0.920059256,1.058008018,1.100257875,0.893082567,0.789907829,0.897693877,0.528877201,0.894301873,0.745974158,0.923046388,0.715570213,0.630821775,0.984932104,0.708753327,0.977145245,0.89975405,0.752260112,0.60620771,0.908718442,0.845894567,0.757132024,0.81283075,0.701688423,0.854518162
TCGA.78.7167.01A.11R.2066.07,Mut,0.637171043,0.65046433,0.918093099,0.779669853,0.886531934,1.026243071,1.095677383,0.896698122,0.778888984,0.833779065,0.580002883,0.856276131,0.637892009,0.956399534,0.700243947,0.69375345,0.93696262,0.593009675,0.927725029,0.902020745,0.699510017,0.49554184,0.907990138,0.80450647,0.768536492,0.776313569,0.649858816,0.783556537
TCGA.78.7535.01A.11R.2066.07,Mut,0.580533862,0.837677218,0.928575708,0.844183261,0.931306981,1.036086743,1.113530977,0.936562147,0.788364291,0.882533593,0.606731018,0.90479173,0.678953743,0.969253115,0.767884795,0.729008899,1.077119791,0.697984763,1.049545194,0.956983701,0.744386285,0.626025665,0.950497563,0.939085475,0.824977244,0.805070464,0.710010325,0.867120647
TCGA.78.7536.01A.11R.2066.07,Mut,0.626119582,0.960329763,1.006907566,0.797039349,0.932405344,1.060222021,1.090587294,0.908294733,0.793194943,0.881844477,0.560568636,0.908992816,0.730149236,1.063571054,0.73795565,0.702385574,1.067168232,0.729010358,0.952516441,0.952424769,0.68589142,0.569711668,0.915127318,0.975789715,0.760835944,0.799284399,0.678173119,0.864043493
TCGA.78.7537.01A.11R.2066.07,Mut,0.743127977,0.765334595,0.979407669,0.77766876,0.953851741,0.995756001,1.096990879,0.966835606,0.850471195,0.85734501,0.626702782,0.914183052,0.738522308,0.933857429,0.77516185,0.753194558,0.994302182,0.64250908,0.953797756,0.938281887,0.739949303,0.496911591,0.9442242,0.900403617,0.796395713,0.833850053,0.712570414,0.869990807
TCGA.80.5608.01A.31R.1949.07,Mut,0.69123142,0.882898073,1.017586108,0.828552114,0.923877824,1.064824155,1.100772504,0.968219647,0.788475306,0.888871002,0.60193476,0.923003283,0.725584934,0.984493275,0.766401237,0.787213224,1.027093928,0.747310261,0.963658967,0.93319878,0.848429417,0.738437981,0.957175109,0.925737356,0.817326849,0.813693188,0.746416836,0.925129991
TCGA.86.7713.01A.11R.2066.07,Mut,0.680347058,0.867035972,0.912129921,0.756593696,0.913173813,1.032192011,1.054494429,0.955070404,0.829858982,0.784463367,0.646286338,0.912835314,0.704047104,0.963179199,0.676332293,0.698021607,0.981735483,0.694189437,0.959082324,0.906200896,0.700139247,0.612230835,0.908361897,0.891207914,0.760675955,0.806770698,0.706904275,0.961255502
TCGA.91.6849.01A.11R.1949.07,Mut,0.903809729,0.873342005,1.030534849,0.860486168,0.900108973,0.997384599,1.132079842,0.96084237,0.83739991,0.891293134,0.737221315,0.953734633,0.91151493,0.989150526,0.832529978,0.80252808,1.086553819,0.669931375,0.983651055,0.94471151,0.756800929,0.685843628,0.969769587,0.990661392,0.833856342,0.85704159,0.724360928,0.846014561
TCGA.05.5425.01A.02R.1628.07,Mut,0.82978262,0.999339835,1.088082658,0.855101211,0.983939039,1.019257235,1.136924205,1.023369437,0.848072327,0.932038508,0.668011297,0.98320212,0.888710176,1.00423446,0.906150144,0.874662682,1.128043545,0.722861215,1.011645306,0.980761049,0.833928994,0.766170944,0.978581705,1.031712862,0.891320874,0.90973104,0.753937976,0.927954047
TCGA.62.A46P.01A.11R.A24H.07,Mut,0.680495928,0.783435581,0.978814673,0.80404867,0.947559106,1.046627044,1.071592003,0.915889322,0.741259725,0.86146612,0.661513615,0.913358511,0.677305047,0.964738256,0.755616622,0.745647789,0.997681725,0.622790616,0.963182427,0.937484394,0.697716123,0.614404905,0.926707051,0.867003976,0.776135993,0.791321978,0.75985968,0.8676143
TCGA.49.AAR0.01A.21R.A39D.07,Mut,0.841264503,0.879245706,1.042024614,0.801364904,0.957116929,1.065522938,1.111215563,0.938090558,0.877049276,0.936011914,0.676861517,0.932762369,0.856105855,1.000583546,0.841019191,0.780832009,1.097738798,0.736370032,0.99689396,0.960899058,0.751180599,0.578191851,0.942083035,0.991867202,0.839308803,0.846159355,0.726074639,0.867513164
TCGA.86.8280.01A.11R.2287.07,Mut,0.855422327,0.890434411,1.060299452,0.862420777,0.958193534,0.99821225,1.133047773,0.995534437,0.821315714,0.960075879,0.680782881,0.957037549,0.882280503,1.014205035,0.843757701,0.866953615,1.102655001,0.704348408,1.008822738,0.967791595,0.769746311,0.609067291,0.974474889,1.039633302,0.895116727,0.888245345,0.731870034,0.874133118
TCGA.86.8359.01A.11R.2326.07,Mut,0.730052023,0.906099488,1.101262879,0.846035365,0.98253508,1.034845795,1.121178468,0.96855305,0.848939533,0.940318985,0.629747562,0.890601255,0.742900319,0.969593416,0.783537996,0.754302962,1.067328344,0.667851815,0.955146743,0.958592024,0.77602999,0.80085697,0.961075942,0.948146058,0.839335544,0.871603698,0.754827985,0.936094884
TCGA.86.8281.01A.11R.2287.07,Mut,0.803589298,0.783702686,0.981891596,0.809694698,0.90974207,1.029817057,1.101731219,0.967793577,0.814355589,0.871950717,0.597803549,0.913901162,0.805991781,0.951731747,0.760573963,0.766946367,1.007908595,0.642410337,0.96549246,0.919758318,0.706203189,0.554581754,0.922662237,0.913387907,0.810902501,0.837879394,0.712079015,0.844610703
TCGA.55.8203.01A.11R.2241.07,Mut,0.895421321,0.927193217,1.043900514,0.829228104,0.916557961,1.075055598,1.131807567,0.955960562,0.785491628,0.945974383,0.535287682,0.907389178,0.90015577,0.948012169,0.766237002,0.730771749,1.06386321,0.736716148,0.972507592,0.953937775,0.722170019,0.610648732,0.925462567,0.973415582,0.788889827,0.843513777,0.749893548,0.888172645
TCGA.67.3774.01A.01R.0946.07,Mut,0.811398567,0.883447106,1.040851131,0.861287291,0.966283163,1.051679156,1.124494121,0.98224942,0.795802171,0.967547661,0.726661833,0.955344647,0.838272657,1.005961592,0.829711472,0.884195399,1.082880756,0.681876387,0.986449604,0.949190002,0.786641921,0.695727333,0.976653323,0.980122048,0.871243845,0.876879228,0.718344159,0.888588941
TCGA.MP.A4TE.01A.22R.A466.07,Mut,0.688099802,0.796095222,0.904973426,0.736128993,0.896459084,1.083110361,1.048034172,0.935518487,0.837665162,0.796208461,0.50517499,0.879535708,0.636401576,0.968451211,0.686934207,0.649448114,0.942500468,0.69349839,0.963118412,0.917293812,0.674799777,0.742799076,0.95163415,0.816422769,0.724122051,0.748944111,0.79601705,0.848645948
TCGA.J2.8194.01A.11R.2241.07,Mut,0.69441029,0.825546398,0.938389789,0.845993762,0.918597264,1.022218081,1.113691156,1.019733572,0.758762456,0.920635533,0.661223434,0.935581284,0.712790178,1.004821138,0.798998393,0.813619172,1.048789495,0.66902122,0.965392001,0.936935065,0.723338805,0.757706846,0.971160284,0.971392867,0.81824425,0.839128392,0.760917621,0.841653338
TCGA.NJ.A55R.01A.11R.A262.07,Mut,0.813197213,0.787408277,0.887772912,0.740692984,0.920734489,1.027549984,1.076748565,0.90987586,0.843673131,0.821330502,0.572843082,0.841914392,0.795717044,0.926296899,0.717765118,0.710625345,0.948471948,0.672786694,0.971335576,0.899993435,0.663626787,0.514526543,0.916827602,0.83967712,0.765064863,0.777691145,0.721489954,0.775551618
TCGA.4B.A93V.01A.11R.A39D.07,Mut,0.729072418,0.881391519,1.021264333,0.749272378,0.875700195,1.073272673,1.08784445,0.891217261,0.745939653,0.814742354,0.652867386,0.862241171,0.804979906,0.952383389,0.672031238,0.619029498,1.021760775,0.664972988,0.982199527,0.912211444,0.709305549,0.520700593,0.924452481,0.871431471,0.720540487,0.784550727,0.752070166,0.876775884
TCGA.MP.A4TD.01A.32R.A262.07,Mut,0.880977631,0.893620004,1.013499049,0.788974385,0.952321877,1.067967256,1.112740824,0.982380875,0.85878041,0.942339206,0.678169932,0.914386873,0.874905799,0.975660909,0.78643948,0.787995664,1.059446981,0.712224367,0.971925584,0.944716612,0.735926858,0.566834999,0.939674206,0.980424487,0.811501159,0.856166611,0.751465308,0.867797945
TCGA.NJ.A4YP.01A.11R.A262.07,Mut,0.675754891,0.91072123,1.019891137,0.784068257,0.93330658,1.056870275,1.118347628,0.993968154,0.833723832,0.929341788,0.493895751,0.93241602,0.720116928,0.926168666,0.780896025,0.752721071,1.048557714,0.684045184,0.934243002,0.960024925,0.781783505,0.587205404,0.930723226,0.940292855,0.786496237,0.847525099,0.688040515,0.876110304
TCGA.44.8119.01A.11R.2241.07,Mut,0.752604422,0.924706154,1.017697281,0.839559623,0.944006917,1.085398338,1.117060471,1.019027751,0.819054332,0.905333697,0.643843098,0.942059117,0.777833354,0.997290635,0.789631868,0.820240204,1.080638981,0.755832744,0.984912873,0.97890675,0.776288705,0.63181011,0.978187398,1.024288142,0.811911355,0.849383908,0.763170385,0.905249977
TCGA.99.8032.01A.11R.2241.07,Mut,0.818345326,0.879831374,0.977050595,0.793204454,0.946285249,1.06988608,1.107467605,0.969254777,0.858969704,0.871578689,0.638460296,0.925983061,0.821715466,1.020087915,0.760650055,0.794031801,1.051029024,0.731952293,0.950142269,0.962558639,0.733147652,0.592229613,0.961337641,0.964831386,0.772545782,0.831678565,0.763316023,0.898774809
TCGA.73.4677.01A.01R.1206.07,Mut,0.784470488,0.848564165,0.99410792,0.814505949,0.934243851,1.014983518,1.123132749,0.994218195,0.852254281,0.869854207,0.671028028,0.96643516,0.80677443,0.998133277,0.810251033,0.871442761,1.045631633,0.678352804,0.973092576,0.92678475,0.775819124,0.678537615,0.934517559,0.956000423,0.809252537,0.84696008,0.70104362,0.863491806
TCGA.73.4670.01A.01R.1206.07,Mut,0.673626483,0.913613142,0.915938573,0.834558732,0.947421751,1.049441131,1.109612539,0.991797652,0.791836668,0.852897001,0.57229548,0.932000867,0.727745305,0.958593887,0.778994541,0.766666374,1.028682369,0.691283975,0.953540895,0.912995002,0.747947199,0.788348621,0.93524619,0.953596161,0.790392083,0.830605573,0.689650934,0.848291288
TCGA.73.A9RS.01A.11R.A41B.07,Mut,0.626505407,0.901323634,0.982702768,0.752825603,0.940178813,1.026807835,1.092598882,0.886823102,0.783896651,0.878143049,0.644640233,0.901618161,0.680578836,0.931067731,0.694582405,0.790163727,0.975013395,0.688172228,0.933149308,0.875665357,0.748825309,0.564025547,0.916953552,0.815818436,0.749175183,0.751995719,0.702123012,0.845552347
TCGA.44.7669.01A.21R.2066.07,Mut,0.764993387,0.972414724,1.004772611,0.797669516,0.922838898,1.014381588,1.087068293,1.017443172,0.90798482,0.887682203,0.680482369,0.961343371,0.837843367,1.039400325,0.818649193,0.843033943,1.067746491,0.785957921,0.949166511,0.988859596,0.727068711,0.634516035,0.959960011,0.999009077,0.830031454,0.805270559,0.685171862,0.909252046
TCGA.55.7913.01B.11R.2241.07,Mut,0.612389276,0.897161407,0.937877872,0.762532889,0.914688025,1.029765447,1.079775699,0.932500282,0.721782617,0.871262762,0.505276101,0.920402291,0.642543916,0.950625487,0.669487102,0.643070298,0.972615102,0.733556189,0.957337296,0.869556569,0.680656012,0.691212953,0.960449222,0.871560097,0.743684849,0.785427834,0.73881207,0.896947416
TCGA.91.7771.01A.11R.2170.07,Mut,0.859450617,0.919969296,1.066166487,0.824391484,0.970493865,1.014618592,1.143295282,1.012459332,0.854572206,0.966215625,0.666510717,0.947566946,0.88554507,0.97550859,0.838798711,0.880593481,1.118895722,0.739374897,0.992279758,0.974132477,0.790089198,0.598063186,0.956129425,1.031321284,0.843351222,0.883644984,0.701263952,0.915356826
TCGA.55.A492.01A.11R.A24H.07,Mut,0.704828959,0.715215561,0.965160216,0.806578594,0.892372605,0.998710065,1.091340939,0.92100993,0.763872115,0.884205916,0.601105436,0.91471886,0.670757385,0.953686528,0.750349634,0.756516673,0.976813097,0.601500775,0.95595145,0.907396699,0.717721683,0.633431543,0.91923909,0.862535523,0.765721489,0.801055587,0.715306905,0.79255291
TCGA.78.7220.01A.11R.2039.07,Mut,0.546048954,0.884727224,0.947951714,0.764760335,0.915714369,1.009353177,1.103542108,0.922846181,0.825583388,0.848043243,0.519362324,0.907085286,0.603192993,0.96174806,0.726801601,0.734703495,0.968423461,0.714800695,0.948685826,0.883443497,0.750131225,0.629214932,0.934581074,0.875719697,0.81497707,0.818939172,0.736863764,0.903512806
TCGA.55.8092.01A.11R.2241.07,Mut,0.856659649,0.910142905,1.077265217,0.762486181,0.917089649,0.966697295,1.147147194,0.934507238,0.80389213,0.959655672,0.588884388,0.904721077,0.89082471,0.908086907,0.767428686,0.681500903,1.090255532,0.651884919,0.948609336,0.932492079,0.712594029,0.503103162,0.917869343,0.960736951,0.77234909,0.856139226,0.661153091,0.870594444
TCGA.55.8299.01A.11R.2287.07,Mut,0.868352874,0.969841502,1.118151254,0.866208362,0.997957591,1.010607917,1.146580292,1.041390331,0.867423726,1.001842731,0.664741517,0.97710693,0.89590473,1.003269851,0.910529555,0.916478354,1.140240351,0.750713763,1.007609226,0.992326383,0.868511934,0.757721156,1.024396667,1.057021933,0.892924582,0.908821628,0.747942644,0.940224388
TCGA.55.8507.01A.11R.2403.07,Mut,0.632508613,0.862207981,0.92608385,0.791309373,0.90626459,1.008867759,1.09464964,0.996503175,0.856374729,0.862179918,0.59198479,0.938017173,0.717786495,1.011714871,0.813793914,0.791450202,1.03420425,0.714387363,0.962836087,0.963298242,0.726621966,0.663385674,1.000960023,0.963489989,0.799552652,0.805531627,0.744848474,0.865674462
TCGA.NJ.A4YF.01A.12R.A262.07,Mut,0.577481075,0.792380576,0.943762235,0.798852641,0.901047536,1.049187892,1.063958882,0.910377609,0.756958528,0.805064363,0.633280698,0.880678427,0.624023569,0.99802338,0.627770821,0.607260486,1.01429653,0.699348259,0.964552963,0.864924318,0.687937445,0.613280461,0.928304558,0.862865578,0.732651745,0.754693668,0.713830236,0.780535524
TCGA.55.8615.01A.11R.2403.07,Mut,0.584506093,0.780112378,0.882977819,0.768697606,0.899592954,1.067892078,1.086531589,0.933196396,0.783457441,0.863081944,0.565345954,0.913739656,0.61306936,0.968427782,0.700153087,0.705741918,0.991505964,0.700038133,0.970225115,0.916451417,0.705404885,0.629655405,0.952044344,0.913445097,0.774483045,0.805125611,0.734539011,0.865515243
TCGA.73.4659.01A.01R.1206.07,Mut,0.695879662,0.891146887,0.934863782,0.837344892,0.939778065,1.076719849,1.093773941,1.03032475,0.853822976,0.882996475,0.706685588,0.982247487,0.760781677,1.023412946,0.877389076,0.906994776,1.075672354,0.746528694,1.003363777,0.948809096,0.771464023,0.792846778,0.97190353,1.018443696,0.838810183,0.853790344,0.727260259,0.915097739
